Fs=100
t,x
19.2,462
19.21,473
19.22,436
19.23,473
19.24,488
19.25,514
19.26,500
19.27,483
19.28,472
19.29,475
19.3,505
19.31,488
19.32,469
19.33,480
19.34,466
19.35,487
19.36,496
19.37,469
19.38,450
19.39,491
19.4,474
19.41,566
19.42,743
19.43,634
19.44,465
19.45,335
19.46,380
19.47,408
19.48,500
19.49,463
19.5,507
19.51,530
19.52,500
19.53,540
19.54,500
19.55,540
19.56,553
19.57,563
19.58,587
19.59,566
19.6,543
19.61,595
19.62,503
19.63,530
19.64,506
19.65,476
19.66,526
19.67,477
19.68,488
19.69,489
19.7,476
19.71,486
19.72,500
19.73,468
19.74,457
19.75,477
19.76,491
19.77,527
19.78,479
19.79,492
19.8,508
19.81,498
19.82,495
19.83,458
19.84,513
19.85,469
19.86,496
19.87,493
19.88,465
19.89,474
19.9,466
19.91,582
19.92,766
19.93,684
19.94,493
19.95,337
19.96,403
19.97,422
19.98,475
19.99,486
20,524
20.01,515
20.02,505
20.03,540
20.04,540
20.05,561
20.06,563
20.07,582
20.08,567
20.09,602
20.1,563
20.11,564
20.12,565
20.13,537
20.14,513
20.15,512
20.16,493
20.17,495
20.18,492
20.19,493
20.2,488
20.21,471
20.22,467
20.23,495
20.24,483
20.25,484
20.26,499
20.27,506
20.28,498
20.29,504
20.3,512
20.31,508
20.32,479
20.33,486
20.34,471
20.35,477
20.36,502
20.37,483
20.38,502
20.39,475
20.4,443
20.41,542
20.42,683
20.43,671
20.44,519
20.45,387
20.46,390
20.47,436
20.48,428
20.49,473
20.5,518
20.51,504
20.52,522
20.53,532
20.54,530
20.55,554
20.56,553
20.57,568
20.58,539
20.59,567
20.6,562
20.61,551
20.62,551
20.63,535
20.64,506
20.65,476
20.66,478
20.67,499
20.68,481
20.69,463
20.7,449
20.71,496
20.72,465
20.73,486
20.74,459
20.75,457
20.76,519
20.77,486
20.78,517
20.79,500
20.8,503
20.81,488
20.82,496
20.83,496
20.84,466
20.85,494
20.86,483
20.87,495
20.88,489
20.89,463
20.9,479
20.91,641
20.92,680
20.93,567
20.94,391
20.95,366
20.96,436
20.97,459
20.98,471
20.99,489
21,495
21.01,532
21.02,531
21.03,518
21.04,538
21.05,535
21.06,585
21.07,519
21.08,590
21.09,563
21.1,554
21.11,548
21.12,538
21.13,503
21.14,479
21.15,465
21.16,500
21.17,509
21.18,480
21.19,472
21.2,472
21.21,466
21.22,484
21.23,484
21.24,452
21.25,497
21.26,492
21.27,499
21.28,505
21.29,468
21.3,493
21.31,499
21.32,454
21.33,471
21.34,469
21.35,502
21.36,476
21.37,475
21.38,459
21.39,462
21.4,551
21.41,711
21.42,688
21.43,473
21.44,374
21.45,365
21.46,423
21.47,460
21.48,481
21.49,512
21.5,503
21.51,542
21.52,536
21.53,548
21.54,556
21.55,566
21.56,574
21.57,555
21.58,591
21.59,582
21.6,566
21.61,555
21.62,544
21.63,542
21.64,509
21.65,498
21.66,493
21.67,476
21.68,465
21.69,442
21.7,474
21.71,504
21.72,502
21.73,472
21.74,456
21.75,493
21.76,475
21.77,504
21.78,524
21.79,511
21.8,511
21.81,494
21.82,491
21.83,448
21.84,492
21.85,480
21.86,464
21.87,480
21.88,483
21.89,488
21.9,451
21.91,508
